Unnamed: 0,cut,color,clarity,carat_weight,cut_quality,lab,symmetry,polish,eye_clean,culet_size,culet_condition,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,fluor_color,fluor_intensity,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,total_sales_price
43858,Round,E,SI1,0.33,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.9,58,4.41,4.44,2.74,STK,STK,unknown,Medium,unknown,unknown,unknown,unknown,886
151358,Princess,E,VS1,0.73,unknown,GIA,Very Good,Excellent,Yes,N,unknown,74.5,73,4.75,4.75,3.54,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,3898
110831,Radiant,H,VVS2,0.51,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,72.4,73,4.9,4.11,2.97,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2050
168593,Oval,H,SI2,1,unknown,GIA,Excellent,Excellent,unknown,N,unknown,61.2,56,7.96,5.73,3.51,STK,TK,unknown,None,unknown,unknown,unknown,unknown,6120
128272,Princess,H,SI2,0.7,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,68.3,73,4.94,4.82,3.29,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,2744
30683,Round,H,VS2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.5,60,4.31,4.33,2.66,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,792
28550,Round,D,VS1,0.23,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,59,60,4.02,4.05,2.38,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,798
92330,Round,I,VS2,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.4,56,4.7,4.72,2.94,M,STK,unknown,None,unknown,unknown,unknown,unknown,1408
180512,Round,H,SI1,1,Excellent,GIA,Very Good,Excellent,Yes,N,unknown,62.7,57,6.32,6.39,3.99,M,STK,unknown,None,unknown,unknown,unknown,unknown,8168
109914,Round,E,SI2,0.5,Very Good,IGI,Very Good,Very Good,unknown,unknown,unknown,0,64,4.94,5,3.13,unknown,unknown,unknown,Very Slight,unknown,unknown,unknown,unknown,1972
140497,Round,E,VVS2,0.59,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.5,56,5.34,5.37,3.35,M,M,unknown,None,unknown,unknown,unknown,unknown,3373
3010,Round,I,I1,0.3,Excellent,IGI,Very Good,Very Good,unknown,unknown,unknown,62.9,55.5,0,0,0,STK,STK,unknown,None,unknown,unknown,unknown,unknown,540
165930,Round,J,SI2,1.03,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,58,6.38,6.44,4,M,STK,unknown,None,unknown,unknown,unknown,unknown,5538
143102,Round,F,SI1,0.6,Very Good,IGI,Very Good,Very Good,unknown,unknown,unknown,0,0,0,0,0,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3520
4256,Round,K,VS2,0.3,Excellent,IGI,Excellent,Excellent,Yes,unknown,unknown,63.2,56,4.23,4.26,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,522
60970,Round,E,VS2,0.3,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,59.5,59,4.33,4.35,2.58,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,994
113735,Cushion Modified,unknown,VVS1,0.71,unknown,GIA,Very Good,Excellent,unknown,N,unknown,68.5,67,4.94,4.76,3.26,unknown,unknown,unknown,Faint,Yellow,unknown,None,Fancy Light,2173
168896,Oval,F,SI2,1,unknown,GIA,Very Good,Excellent,unknown,N,unknown,57.9,61,8.54,5.46,3.16,VTK,XTK,unknown,None,unknown,unknown,unknown,unknown,6144
98910,Oval,F,VS2,0.43,unknown,GIA,Very Good,Very Good,unknown,N,unknown,67.8,49,5.98,4.02,2.72,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,1624
95356,Round,D,SI2,0.43,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,56,4.82,4.85,3.02,M,STK,unknown,None,unknown,unknown,unknown,unknown,1438
125073,Round,G,VS2,0.5,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,64.4,58,4.92,4.99,3.19,STK,TK,unknown,None,unknown,unknown,unknown,unknown,2594
195252,Radiant,G,SI2,1.9,unknown,GIA,Excellent,Excellent,Borderline,N,Pointed,68.9,66,8.11,6.2,4.27,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,12968
185629,Emerald,D,VVS1,1.01,unknown,GIA,Excellent,Excellent,Yes,N,Pointed,70.8,65,6.99,4.51,3.2,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,8877
39568,Round,I,VVS2,0.3,Very Good,GIA,Excellent,Excellent,unknown,N,unknown,61.4,60,4.28,4.31,2.64,STK,STK,unknown,None,unknown,unknown,unknown,unknown,880
16881,Round,H,SI1,0.3,Excellent,GIA,Very Good,Excellent,Yes,N,unknown,61.2,56,4.31,4.34,2.64,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,714
71346,Pear,E,VVS2,0.36,unknown,GIA,Very Good,Very Good,unknown,N,unknown,60.7,60,6.61,3.91,2.37,M,TK,unknown,Faint,unknown,unknown,unknown,unknown,1062
18657,Round,L,VVS2,0.36,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,60.9,58,4.58,4.61,2.8,M,STK,Blue,Strong,unknown,unknown,unknown,unknown,702
135792,Round,D,VS2,0.62,Excellent,GIA,Very Good,Excellent,Yes,N,unknown,61.9,54,5.47,5.5,3.4,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,3237
148152,Round,I,SI1,0.7,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.5,57,5.62,5.66,3.52,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,3696
51577,Round,E,VVS2,0.24,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.3,61,4.03,4.04,2.39,M,STK,unknown,None,unknown,unknown,unknown,unknown,938
94572,Round,E,VS1,0.4,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,64.6,58,4.56,4.61,2.96,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,1416
42807,Round,K,VVS2,0.36,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.8,60,4.54,4.56,2.81,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,876
133117,Pear,unknown,I2,0.78,unknown,GIA,Good,Very Good,unknown,N,unknown,67.4,54,7.1,4.7,3.17,unknown,unknown,unknown,None,Pink,Brown,unknown,Fancy,3089
175763,Emerald,D,SI2,1.2,unknown,GIA,Excellent,Excellent,unknown,N,unknown,65.7,58,8.06,4.76,3.13,TK,STK,unknown,None,unknown,unknown,unknown,unknown,6930
186888,Heart,unknown,SI1,0.53,unknown,GIA,Very Good,Very Good,unknown,N,Pointed,55.1,60,5.02,5.05,2.78,TK,XTK,unknown,None,Brown,unknown,unknown,Fancy,9540
165195,Round,D,IF,0.62,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62,57,5.46,5.48,3.39,M,STK,unknown,None,unknown,unknown,unknown,unknown,5418
63031,Round,E,VS2,0.31,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.4,59,4.33,4.34,2.66,M,STK,unknown,None,unknown,unknown,unknown,unknown,1020
19284,Round,J,VVS1,0.31,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,60.6,57,4.36,4.39,2.65,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,718
83579,Round,J,VVS2,0.4,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,62.9,58,4.66,4.71,2.95,M,TK,unknown,None,unknown,unknown,unknown,unknown,1228
27318,Round,F,SI2,0.3,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,64.5,56,4.14,4.19,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,782
110979,Round,I,VS2,0.51,Excellent,IGI,Excellent,Excellent,unknown,N,unknown,62.9,56.5,5.07,5.1,3.2,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2056
213467,Round,J,VS2,3.2,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.1,58,9.37,9.42,5.84,M,STK,unknown,None,unknown,unknown,unknown,unknown,37375
41287,Round,G,VVS2,0.3,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,64.3,56,4.21,4.24,2.72,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,884
44085,Round,K,VVS2,0.36,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,59.7,61,4.63,4.64,2.77,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,888
126476,Round,I,SI1,0.6,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.6,57,5.39,5.42,3.33,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,2754
78940,Round,E,VVS1,0.25,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.9,59,4.09,4.11,2.46,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,1142
146698,Round,K,VS1,0.8,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,62.4,55,5.92,5.94,3.7,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3630
178787,Round,J,VVS2,1.31,Excellent,IGI,Excellent,Excellent,unknown,N,unknown,60,58.5,7.1,7.13,4.27,M,M,unknown,None,unknown,unknown,unknown,unknown,7676
57745,Round,E,VS2,0.3,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,58.4,60,4.38,4.41,2.57,TN,STK,unknown,None,unknown,unknown,unknown,unknown,980
92062,Round,F,VVS2,0.35,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,61.1,60,4.52,4.54,2.77,STK,STK,unknown,None,unknown,unknown,unknown,unknown,1400
45035,Round,J,SI1,0.4,Excellent,GIA,Very Good,Very Good,unknown,unknown,unknown,62.7,55,4.67,4.71,2.94,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,912
170916,Princess,G,SI1,1,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,71.6,68,5.61,5.51,3.94,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,6048
107665,Round,D,VS2,0.46,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,64.5,57,4.79,4.82,3.1,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1920
210529,Round,K,VS2,2.8,Excellent,GIA,Very Good,Very Good,Yes,N,unknown,62.2,56,9.03,9.08,5.64,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,26955
124700,Heart,F,SI1,0.61,unknown,GIA,Very Good,Excellent,unknown,N,unknown,59.4,60,5.08,5.92,3.52,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2578
155021,Round,H,VS1,0.71,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.3,59,5.68,5.72,3.55,M,STK,unknown,None,unknown,unknown,unknown,unknown,4146
63543,Round,L,VVS2,0.4,Excellent,GIA,Very Good,Very Good,Yes,N,unknown,60.3,59,4.74,4.75,2.86,M,STK,unknown,None,unknown,unknown,unknown,unknown,1024
137211,Round,G,VS2,0.55,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.3,59,5.31,5.34,3.21,M,TK,Blue,Medium,unknown,unknown,unknown,unknown,3218
139825,Round,I,SI2,0.9,Excellent,GIA,Very Good,Very Good,unknown,unknown,unknown,61.8,60,6.13,6.22,3.82,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,3312
116541,Heart,F,VS2,0.5,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,55.4,67,4.98,5.49,3.04,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,2252
131260,Round,I,VVS2,0.54,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63.3,56,5.15,5.18,3.27,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,2938
162513,Heart,E,SI1,0.91,unknown,GIA,Very Good,Very Good,unknown,N,unknown,51,53,5.9,6.81,3.47,VTK,XTK,unknown,Faint,unknown,unknown,unknown,unknown,5170
178015,Radiant,unknown,VS1,1.04,unknown,GIA,Good,Good,Yes,N,unknown,70.6,67,6.59,4.74,3.35,TK,VTK,unknown,None,Yellow,unknown,unknown,Fancy,7488
212601,Round,I,SI2,2.51,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.8,56,8.61,8.67,5.42,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,31925
211658,Oval,I,SI2,3,unknown,IGI,Very Good,Very Good,unknown,unknown,unknown,60.9,55.5,11.13,8.19,4.99,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,25488
215867,Emerald,F,VS1,3.01,unknown,GIA,Excellent,Excellent,unknown,N,unknown,71.5,65,9.19,6.88,4.92,TK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,48037
137395,Round,D,VVS2,0.51,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.6,57,5.08,5.11,3.19,M,STK,unknown,None,unknown,unknown,unknown,unknown,3224
17659,Round,F,SI2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.8,56,4.25,4.27,2.68,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,694
168358,Round,F,SI2,1,Excellent,HRD,Excellent,Excellent,unknown,N,unknown,62.9,56,6.35,6.39,4,TN,STK,unknown,None,unknown,unknown,unknown,unknown,6093
28551,Emerald,I,VVS2,0.35,unknown,GIA,Excellent,Very Good,unknown,N,unknown,68.2,63,4.71,3.35,2.28,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,798
184097,Round,G,VS2,1.01,Excellent,HRD,Excellent,Excellent,unknown,unknown,unknown,63.2,56,6.33,6.38,4.02,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,8622
70315,Round,D,VVS2,0.31,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,64.3,58,4.2,4.24,2.71,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1052
145753,Round,J,VS1,0.8,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.3,59,5.89,5.93,3.68,M,STK,unknown,None,unknown,unknown,unknown,unknown,3589
162013,Round,D,VS2,0.7,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,61.9,59,5.61,5.7,3.5,M,STK,unknown,None,unknown,unknown,unknown,unknown,4704
70746,Round,E,VVS2,0.24,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,60.8,58,4.02,4.03,2.45,STK,STK,unknown,None,unknown,unknown,unknown,unknown,1056
185990,Round,J,VS1,1.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62,59,6.96,7.03,4.33,TN,M,unknown,None,unknown,unknown,unknown,unknown,8942
148856,Round,E,SI2,0.7,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,64.4,59,5.59,5.61,3.61,STK,TK,unknown,None,unknown,unknown,unknown,unknown,3778
146249,Round,E,VS1,0.54,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.2,57,5.22,5.26,3.21,M,M,unknown,Faint,unknown,unknown,unknown,unknown,3612
112401,Round,G,SI2,0.5,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.5,56,5.03,5.06,3.15,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2114
192596,Heart,I,VS1,1.5,unknown,IGI,Very Good,Excellent,unknown,unknown,unknown,58.3,56,6.76,7.89,4.6,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,12016
71590,Round,D,VS1,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.9,56,4.36,4.39,2.66,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,1064
164785,Round,I,SI2,1,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,61.5,59,6.35,6.43,3.93,M,STK,unknown,None,unknown,unknown,unknown,unknown,4928
189317,Round,J,SI2,1.55,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.8,60,7.5,7.55,4.5,TN,unknown,unknown,None,unknown,unknown,unknown,unknown,10140
164392,Heart,H,SI2,1.01,unknown,GIA,Very Good,Excellent,unknown,N,unknown,62.3,56,5.81,6.78,4.22,TK,XTK,unknown,None,unknown,unknown,unknown,unknown,4874
70637,Round,G,VS2,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.9,56,4.32,4.35,2.68,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1056
66056,Round,D,VVS2,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.5,58,4.27,4.3,2.64,M,STK,Blue,Medium,unknown,unknown,unknown,unknown,1034
201441,Round,E,VVS1,1.02,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,60.7,59,6.51,6.56,3.97,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,15018
209658,Round,E,VS2,1.81,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.3,58,7.88,7.9,4.76,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,29322
174955,Cushion Modified,unknown,VS2,1,unknown,GIA,Good,Good,unknown,unknown,unknown,77.2,59,5.68,5.48,4.23,unknown,unknown,unknown,None,Orange,unknown,unknown,Fancy Deep,7200
1560,Emerald,F,VVS1,0.19,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,65.5,63,4.21,2.75,1.8,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,502
63310,Round,H,VVS1,0.3,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,62.5,58,4.24,4.3,2.67,M,STK,unknown,None,unknown,unknown,unknown,unknown,1022
80498,Round,E,IF,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,59.9,59,4.37,4.4,2.62,M,M,unknown,Faint,unknown,unknown,unknown,unknown,1162
115465,Emerald,H,VVS1,0.5,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,66.2,62,5.31,3.83,2.53,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2250
100110,Round,D,IF,0.33,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.3,58,4.42,4.45,2.76,M,STK,unknown,None,unknown,unknown,unknown,unknown,1602
210924,Round,I,VVS1,2.01,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,61.9,59.5,8.03,8.09,4.99,M,STK,unknown,None,unknown,unknown,unknown,unknown,24314
214508,Heart,F,VVS2,2.01,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,57.2,58,7.55,8.9,5.09,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,34733
125806,Round,I,IF,0.52,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.8,55,5.12,5.16,3.23,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2678
152088,Round,I,SI2,0.75,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,62.6,58,5.77,5.81,3.63,TN,STK,unknown,None,unknown,unknown,unknown,unknown,3934
128483,Round,D,VVS2,0.5,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,59.2,60,5.18,5.21,3.07,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,2800
169180,Round,H,VVS2,0.8,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,59.2,61,5.99,6.06,3.57,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,5760
31499,Round,I,VVS2,0.3,Very Good,GIA,Very Good,Very Good,unknown,unknown,unknown,63.3,58,4.22,4.25,2.68,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,820
6848,Round,K,VVS1,0.24,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.9,55,3.96,3.98,2.5,M,STK,unknown,None,unknown,unknown,unknown,unknown,606
198290,Emerald,D,VS2,1.5,unknown,GIA,Very Good,Excellent,unknown,N,unknown,71.7,58,7.39,5.37,3.85,VTK,VTK,unknown,None,unknown,unknown,unknown,unknown,14587
900,Round,M,VS2,0.3,Very Good,GIA,Excellent,Excellent,unknown,N,Pointed,65,57,4.14,4.18,2.7,STK,TK,unknown,Faint,unknown,unknown,unknown,unknown,410
216409,Round,G,IF,2.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61,60,8.44,8.51,5.17,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,52242
153164,Round,D,VVS2,0.6,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.2,57,5.41,5.43,3.31,M,STK,unknown,None,unknown,unknown,unknown,unknown,3888
25478,Round,M,VVS1,0.41,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,63.1,56,4.73,4.74,2.99,M,STK,unknown,None,unknown,unknown,unknown,unknown,776
26970,Round,K,VVS1,0.31,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61,59,4.34,4.37,2.66,M,M,unknown,Faint,unknown,unknown,unknown,unknown,780
7908,Round,F,SI1,0.24,Excellent,GIA,Very Good,Excellent,Yes,N,unknown,61.7,57,3.98,4.01,2.47,M,STK,unknown,None,unknown,unknown,unknown,unknown,620
102537,Round,K,VS1,0.5,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,64.4,57,4.95,5,3.2,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1678
15884,Round,K,VS2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.7,56,4.27,4.29,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,680
143460,Heart,J,SI2,0.92,unknown,GIA,Excellent,Excellent,unknown,N,unknown,63.5,58,5.9,6.35,4.03,TK,XTK,unknown,None,unknown,unknown,unknown,unknown,3452
77891,Round,F,VS1,0.36,Excellent,GIA,Excellent,Very Good,Yes,N,unknown,62.7,58,4.55,4.58,2.86,M,STK,unknown,None,unknown,unknown,unknown,unknown,1168
211911,Round,J,I1,3.1,Excellent,GIA,Excellent,Excellent,Borderline,N,unknown,62.1,58,9.26,9.3,5.76,M,STK,unknown,None,unknown,unknown,unknown,unknown,29946
88225,Round,F,IF,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63,57,4.33,4.36,2.73,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1296
116561,Princess,F,VS2,0.5,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,0,0,0,0,0,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2254
32075,Pear,H,VVS1,0.27,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,58,61,5.54,3.73,2.16,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,838
134899,Round,G,VS1,0.51,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.2,57,5.08,5.11,3.17,M,TK,Blue,Medium,unknown,unknown,unknown,unknown,3138
104498,Round,D,VVS1,0.36,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.9,58,4.52,4.55,2.85,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1772
164902,Round,F,VS1,0.72,Excellent,GIA,Excellent,Excellent,Yes,N,Pointed,62.6,55,5.7,5.73,3.58,M,M,unknown,None,unknown,unknown,unknown,unknown,4943
150997,Round,F,SI2,0.7,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.6,60,5.68,5.72,3.51,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3832
43020,Radiant,H,VVS1,0.33,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,74.1,59,4.27,3.55,2.63,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,894
178845,Round,I,SI2,1.04,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.1,58,6.46,6.49,4.02,M,STK,unknown,None,unknown,unknown,unknown,unknown,7689
31564,Round,E,SI1,0.3,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,60.6,61,4.24,4.3,2.59,STK,TK,unknown,None,unknown,unknown,unknown,unknown,820
144220,Round,E,VS1,0.59,Very Good,GIA,Very Good,Excellent,unknown,S,unknown,57.5,63,5.54,5.59,3.2,TN,M,unknown,None,unknown,unknown,unknown,unknown,3482
173529,Pear,I,VS2,1.2,unknown,IGI,Very Good,Very Good,unknown,N,unknown,65.6,59.5,8.98,5.78,3.79,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,6440
31290,Emerald,F,VS1,0.31,unknown,GIA,Very Good,Very Good,unknown,N,unknown,66.8,68,4.45,3.21,2.14,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,820
77480,Emerald,K,I1,0.52,unknown,GIA,Very Good,Excellent,unknown,N,unknown,68.1,61,5.34,3.83,2.61,STK,STK,unknown,None,unknown,unknown,unknown,unknown,1124
11361,Round,J,VVS2,0.31,Excellent,IGI,Excellent,Excellent,Yes,unknown,unknown,61.4,57.5,4.32,4.34,2.66,M,M,unknown,None,unknown,unknown,unknown,unknown,648
167444,Round,H,VS2,0.81,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.6,56,5.93,5.95,3.72,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,5308
188887,Radiant,G,SI2,1.5,unknown,GIA,Very Good,Excellent,unknown,N,unknown,69.8,70,7.09,5.87,4.1,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,10800
169865,Round,D,SI1,0.9,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,63.8,59,5.98,6.04,3.84,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,5887
209117,Round,G,VS2,2.01,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.7,60,8.07,8.12,5,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,28221
129048,Round,J,SI1,0.7,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,0,57,5.64,5.67,3.58,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2824
90310,Round,E,SI1,0.4,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.1,55,4.73,4.77,2.95,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1384
87895,Emerald,D,VS2,0.4,unknown,GIA,Very Good,Excellent,Yes,N,unknown,65.9,67,5.04,3.6,2.37,STK,TK,unknown,Faint,unknown,unknown,unknown,unknown,1288
31473,Round,D,SI1,0.3,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.3,57,4.28,4.3,2.67,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,820
191829,Round,G,VVS1,1,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,63.2,56,6.36,6.39,4.03,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,11256
54095,Round,J,SI1,0.4,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,63.1,57,4.67,4.7,2.96,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,952
